CD38,CD3,CD45,CD4,CD8,HLA,Ki67,NFAT1,Distance
1.075046919,0.701036525,-0.222258346,-0.734213709,0.911639748,0.924205825,0.629874555,-0.063382162,0.471337282
1.457311488,0.711242086,0.148132705,1.036873392,0.976535868,0.559885533,1.324323322,1.673218256,0.228292395
0.504172008,-0.096967885,1.034079464,-1.472429216,0.959157033,0.388879105,0.439282349,-0.310412784,0.384909475
0.592237353,1.622941048,0.97386532,-0.538572688,1.200591737,1.517343169,0.10906273,0.706698385,0.522091594
0.347304494,0.683988415,0.434645582,-2.226208778,0.763024338,-0.003742997,0.164410511,-1.35542567,0.479002755
-0.301630719,-1.013933873,-1.190720181,-0.297803286,0.550341091,0.768673642,-0.586559015,1.632545006,0.603443697
-0.055506928,0.8240526,0.269242613,0.134385983,0.682637426,-0.537945446,-0.855062152,-0.894504295,0.326800517
0.881300397,-0.584404963,0.039685937,-0.325600336,0.99804629,0.908515502,-0.211011725,-0.755441211,0.486426778
0.461005411,-0.286385275,-0.171734103,-1.56264854,0.853812265,-0.257876491,-0.433089874,-0.900375615,0.314051485
-0.004095098,1.149718262,-0.487783876,-1.163456277,0.940956878,0.235326868,0.466555756,-0.260870198,0.634629249
0.94482726,-0.036960551,0.178757782,-0.440415588,0.808621892,0.928598832,0.235805926,-0.632562485,0.335107388
0.468960636,1.434265433,0.063304257,-1.112376608,0.958731797,0.302952679,0.525507774,-0.975523854,0.780577928
0.487668234,0.647224196,0.584592629,-0.642874314,1.068140805,1.835655555,0.021597851,0.190585488,0.624531962
1.550710326,-0.437133117,-0.2864773,-1.357745006,0.744433603,0.460707811,1.371134585,0.187923992,0.388224814
0.544140874,0.649092769,0.62816042,-0.081443597,0.870487313,1.141790274,-0.454288087,-0.633161965,0.457809655
-0.307731072,1.540446442,0.80907097,-0.992696948,0.8619128,0.746010805,-0.389642952,-0.443396579,0.623010349
0.631034353,1.950485478,0.745275248,-0.499018285,1.297461137,0.890450547,0.439003497,-0.664056354,0.684888302
0.94332902,0.616080737,-0.103375007,-1.677984849,0.895164912,0.435220245,-0.053631148,-1.125981276,0.710796139
0.57725904,0.511598526,0.422735331,-0.040597683,0.947079086,1.758535468,0.646288206,-0.705225115,0.725620401
0.62502534,0.670234913,0.272198582,-1.718420689,0.968453617,-0.469494851,0.219183817,-0.677835893,0.367983951
0.786096381,-1.756405769,-2.290234749,-0.373407762,0.439094409,0.677957162,0.736600479,0.656254682,0.69949061
0.732791938,1.096374665,1.024932153,-2.356953782,1.009549831,-0.128367827,-0.247458776,-1.100031198,0.124352631
0.625995655,1.633551175,1.2329583,-1.540601845,1.151063677,0.783658409,-0.025798111,-0.496348269,0.565779443
0.621588713,1.120307763,0.571376711,-0.096016184,0.847146303,1.14552018,0.075218318,-0.7105217,0.601871781
0.928252298,1.231433544,1.170613371,-0.895086878,1.145499764,0.767250813,0.360329599,-0.841321048,0.64208715
0.705401215,0.741895582,0.09913726,-1.461431646,0.752936475,0.286763412,1.412184896,-0.79496383,0.496501238
0.849884171,1.673592536,0.421008641,-0.23329865,1.0049869,0.317046887,0.461014051,0.907236288,0.651269624
-0.272822192,-0.501232807,-0.548523714,-0.153754986,0.758501879,0.413747167,0.034257946,-0.714328195,0.647136154
0.063707024,0.206208736,-0.747207562,-1.513441034,0.738780036,-0.090217134,-0.590324481,-1.365345052,0.363024934
1.096108625,-1.190225549,-0.757895148,-1.009315973,0.658960729,0.489238152,0.965354507,0.233479389,0.616146041
1.781541792,1.625263838,0.491365115,-1.490047742,1.246524066,0.113537509,1.441600507,-0.670523404,0.374207413
0.46094364,0.665341123,-0.250268787,-0.11502803,0.962534956,-0.585992002,-0.363434317,-0.951872476,0.579626953
0.518894945,-0.1388038,0.118362271,-0.105891932,0.791055472,0.937508983,0.432866197,2.072395579,0.478920563
1.483518473,0.066369295,0.351468513,-1.280772477,0.936208096,-0.126357762,0.584834116,-0.671712733,0.695870422
0.261704227,1.349795505,0.854070443,-0.620507054,1.005921807,-0.531135156,-0.798398033,-0.713067979,0.607648875
0.365538543,-1.249214277,-0.730240314,-1.188147326,0.708861569,-0.041806785,-0.203661612,-0.896712821,0.516439622
0.666425701,-0.01554914,1.86444478,-1.30903099,1.043765483,-0.500763351,-0.379479529,-0.537142444,0.540641726
0.023376236,0.873800378,0.404813977,-0.76832424,0.953178819,-0.092388827,0.077946303,-0.607947549,0.602053064
0.40532032,0.240258674,0.133018291,-0.265298543,0.979139543,0.775100593,0.3336151,-0.274113349,0.731787474
0.880066198,1.098305467,0.504433177,0.359953518,1.100688203,0.215441044,0.647159475,-0.952654807,0.715412121
0.816321754,-0.918303578,0.104348628,-0.782387148,0.817504698,0.087092343,1.503401266,-0.421791944,0.662528105
0.707893837,-1.115346747,-0.887557134,-0.907315088,0.517633763,-0.128481437,1.943086487,0.819095386,0.630674308
0.051734329,-0.306824653,0.156673621,0.49901991,0.62945436,0.509908374,0.06713238,-0.128958822,0.617425314
1.613998003,-0.566831109,-0.703839751,-0.021561583,0.712426767,0.111963226,1.304238057,-0.645030927,0.6693223
1.570369254,0.334915085,0.612639032,-1.138008576,0.855669038,-0.652129283,0.856837225,-0.768812355,0.498794312
-1.668046187,-0.172910706,1.155292043,1.33310525,-0.268117696,-0.549697581,-0.810803286,-0.736053997,-1.934395364
1.487636874,0.661182476,1.282512198,0.702512252,0.119293939,1.245204714,1.470145439,-0.468858413,-1.934395364
0.062880857,1.817224224,0.42844033,1.455454822,-0.213704179,0.694250192,0.391187783,-0.924317249,-1.934395364
0.885485998,1.748601674,-0.108524834,1.317638697,-0.737143993,-0.12930464,0.606968814,-0.045437199,0.612452013
-0.213065626,0.051132187,0.750394426,1.627338806,-2.046508856,-0.696691044,-0.191995782,1.356288616,0.701220406
0.507155531,0.309966633,-0.354543507,0.739971044,-1.087534206,0.353607108,0.234999433,0.545795182,0.497396276
-1.190065961,-0.050992281,-1.12959133,0.776130638,-0.394663682,0.056282399,-0.788851806,0.617118672,0.783664631
-0.214001346,0.241145942,-0.783788426,0.906484774,-1.169126266,0.991641721,-0.274511054,-0.510845186,0.759411816
-0.201049636,0.410638227,0.148183535,1.034860031,-1.340867972,-0.7006754,-1.426419687,-1.159230281,0.674390655
0.102157307,0.569768796,0.415432418,0.666984734,0.082346196,0.935244956,0.463464181,-0.636425201,0.358233977
0.737957296,1.089218931,-0.285338167,1.154848372,-1.367701356,0.550768782,0.53877525,-0.709657308,0.626368021
0.434450345,0.564105514,0.321386501,0.710673922,-1.829972748,0.084440398,-0.053951908,1.008492919,0.483111411
0.591934247,1.124382705,0.219492088,0.873159997,-1.642104842,-0.229471573,0.269930554,-0.757425129,0.547737321
1.055443261,1.732477585,-1.331949446,1.242736645,-1.332760733,0.536426761,0.634937886,-0.794281412,0.678608423
0.40328517,1.178494825,-0.533192957,0.75488691,-1.459534627,0.372963754,0.313942287,0.690174356,0.698749353
0.691854572,0.553433462,0.091723446,1.239181228,-1.381494445,-0.692289936,0.044016099,-0.59031831,0.529891194
0.685079856,-1.342810712,-0.873382266,0.143931886,-1.203739971,1.007131148,0.316425239,-0.919039793,0.482273789
0.38047106,1.033704348,-0.584613859,1.190606979,-1.218965179,-0.014754197,0.029710143,0.435865027,0.575514888
0.690022575,1.161429306,-0.20887591,0.980886245,-1.94272737,0.606214861,0.456143813,-1.091874927,0.697527868
0.443146591,1.101636468,-1.195989165,0.841033503,-1.406856399,0.405133994,0.148651566,0.395166354,0.561699744
0.525121176,-0.540068778,-1.07138234,0.702711965,-2.189573778,0.509444887,-0.012021604,0.885205023,0.531338377
1.010677647,0.45463842,0.135357961,0.948072249,-2.319106428,0.337826005,0.639291678,1.253071521,0.571017502
0.774097977,0.022286154,-1.683012962,0.373823007,0.074776777,0.13084229,0.226827169,-0.958340873,0.662086712
1.527673041,0.599420118,-0.658939107,0.711537101,-1.068824185,-0.25891093,0.828868566,-0.57695008,0.597798594
0.643562972,0.464989804,0.223354583,1.026760022,-0.933755237,0.518056699,0.299415743,-0.415578451,0.563382443
1.442734146,1.281578649,1.659715749,1.055551306,-0.683982722,0.242947388,0.488861255,0.430559073,0.146084483
1.30913043,1.377268531,0.872531774,0.977735183,-1.0152923,0.433007613,0.804204686,-0.450823255,0.394945517
0.554930281,0.563986762,-1.054477584,2.726301304,-0.764436886,0.024966921,0.256947734,0.773903585,0.63611858
0.195989636,0.380425905,-0.221035392,1.008774082,-0.41222981,-0.668580015,0.042697655,-1.05626862,0.659166803
0.515367587,-0.399391932,1.156245521,1.105873836,-0.025109348,0.627439958,0.69205625,-0.971657662,-0.023777072
0.159845893,0.425219435,0.053895229,0.581766284,0.209081718,0.268913022,-0.740889841,-0.256182245,0.217924307
-0.274159867,-1.24731126,-1.326884585,0.493475012,-1.755381638,-1.046295047,0.14334995,-0.690013184,0.545901507
-2.103869982,0.58948879,0.493980193,1.333892183,-1.617484379,-2.354781971,-0.157650838,-0.609659556,0.557996345
-0.047600052,-1.856501287,-1.094099972,-0.989129952,0.182511613,1.080803714,0.062378038,-0.992636447,0.392286157
-1.071324494,0.262156679,-1.00634607,0.300780022,0.024825506,0.299244579,0.263483686,-0.642380808,-1.934395364
-1.09759912,-0.397241886,0.342793291,1.140296384,0.115816449,0.158462376,0.397446236,-0.461268761,-1.934395364
0.303580113,2.059884755,1.751441247,0.896515852,1.355667364,0.331429684,0.452548689,0.673411286,-1.043172175
-0.448782488,2.365255078,1.907559274,0.141586467,1.342912518,0.303090356,0.383192467,0.359451478,-1.934395364
0.007174651,2.271618249,1.935658038,0.790382611,1.169813739,1.238559007,0.048082846,0.63337661,-1.444396763
1.828822506,0.633692477,-0.562191088,-0.381830303,1.023062348,0.430784979,1.024909621,0.419070562,-0.597877428
0.97942016,1.751528347,0.488852659,-0.238567819,1.160958559,-0.407346007,0.901572875,-0.508436351,0.671251082
1.478037878,1.701527792,1.05722738,-0.985831025,1.381373557,0.236818906,0.700490867,0.085829986,0.679955764
0.88194883,1.981221495,1.192988279,0.432406646,1.131841335,1.179420764,0.369994918,3.798146767,0.576522058
0.722725463,0.255820137,-1.201215676,-0.403939782,0.831666963,0.580080409,-1.020152935,-0.000910913,0.562855583
1.348053896,1.240673837,1.290379208,-1.35450749,1.283337971,-0.084674397,0.84768115,-0.297592119,0.73571731
1.260110926,2.02276515,1.060655701,-0.2279826,1.225835223,-0.204604132,0.304153215,-1.032452976,0.731012058
0.981297164,0.415459151,0.645366224,-0.482480475,1.199596494,0.204922882,-0.022270457,1.214933526,0.735427086
1.105876882,1.103712779,1.314644223,-0.61379688,1.131650386,0.694250674,1.125710721,0.715534754,0.389764822
-0.381925326,0.356377563,-0.1820239,-2.093571395,0.853151874,-0.551516812,0.313025208,1.358096729,0.414778152
-0.050574222,-0.525971203,-0.748600929,-2.08161182,0.586638645,-0.652138295,-0.717828625,-0.425537226,0.488646802
1.353424138,0.418803756,-0.009477942,-0.621943791,0.770819275,0.447317187,0.617700678,-0.000562439,0.463385365
1.055767588,-0.522800097,-0.646569684,-0.305874001,0.625925775,0.953704433,-0.485859245,-0.796359688,0.461342926
1.261007388,1.590632659,0.600024336,-0.584428731,1.143985919,0.299961438,0.909212429,-0.172310791,0.461466738
0.037781179,0.532996234,-0.99106065,-1.337136098,0.880433047,0.642441011,-0.045214426,-1.160242628,0.751581222
0.03732994,0.809802761,0.287915428,-0.404173041,0.877181655,1.007779931,-0.482673499,0.988402084,0.738951477
0.134236873,-1.745186713,-1.471926242,-0.830229721,0.39821966,1.076396741,0.068419547,1.407284361,0.744204881
1.001345543,1.269616353,0.097571558,-1.099109665,1.030743336,0.339818157,0.8896477,1.042759928,0.259087579
1.062605762,1.44904542,0.81348004,-0.979427718,1.181989296,-0.051934299,0.551353659,-0.714878348,0.10538966
0.539466739,2.391555388,0.563318751,-1.017814752,1.142151664,-0.411776653,-0.173251598,-0.576602294,0.283106856
0.967171906,1.468748745,1.000918926,-0.830130888,1.022009021,0.052357242,0.245763824,-0.757509623,0.323293696
0.491859867,0.527296656,-0.153143229,-0.161136735,0.971200495,0.570823217,0.765904784,0.44510114,0.616281082
0.959304613,-1.516406032,-1.296523903,-0.797064887,0.621923646,0.31855832,-0.006542642,-1.156677937,0.644792476
1.402534718,2.203564703,1.418344683,0.752713774,1.393348429,0.978494682,1.056887845,2.800630997,0.601276363
2.538057794,1.071743143,0.332096377,0.353502553,1.107872099,1.031034711,1.826222142,3.417803603,0.574462042
1.187655585,0.550411456,0.012157471,-1.900850016,1.103632683,-0.00251733,0.293217326,-0.863486397,0.253766669
0.565703656,0.21832129,0.170442048,-0.506783519,0.965405499,0.532574506,-0.162953704,-0.03516682,0.210704957
1.184107607,1.485159828,0.744400435,-1.037894309,1.323010338,0.585573076,0.337868072,-0.726494943,0.386961735
0.867932143,1.018929769,0.577523488,-1.478963803,1.171333056,0.100417423,1.058076763,1.015797326,0.439452604
0.447267353,1.509222296,0.922198938,0.433125386,1.249857862,0.475433427,0.38219863,0.095830556,0.516119334
0.490498151,0.488704135,0.72159045,0.593161276,1.020500206,0.777764479,0.59850565,-0.92040362,0.519937592
0.615179365,2.005004695,1.604256393,-0.50468098,1.453871429,0.315581135,0.919299057,-0.327513153,0.486310176
1.558462358,0.545608761,0.672730033,-1.662588812,1.08310953,-0.369989746,0.802238651,-1.159659875,0.695721861
0.465661014,-0.223548747,0.159314732,-0.284479057,0.82906627,0.212620597,-0.038568226,-0.493111607,0.608719591
0.554786227,-0.019719873,-2.111619998,0.403496768,-1.600251607,0.371096282,0.690940489,0.351305277,0.64753794
0.04586477,0.684467913,0.649328004,0.246683622,0.647020657,1.584444184,0.331191264,0.51367197,-0.646115546
1.008617799,0.547643115,1.123750992,-0.322259511,0.962594707,1.2040572,-0.122650163,1.113349346,0.402194125
0.236110737,-1.356737697,-1.745092488,-0.682540484,0.543849082,0.304415926,-0.29867848,1.689255729,0.625258362
0.726220314,0.21235132,-0.503149178,-1.052598179,0.760837007,0.322633397,0.389206317,0.560391005,0.557107821
0.636979053,-1.422415413,-1.162497551,-0.292313471,0.253073841,1.532532843,0.312186934,0.994355324,0.546916888
0.926863247,0.268179288,-0.386967213,-0.360879033,0.843920027,0.04268395,0.533037552,0.169092972,0.46653546
0.47129399,-1.244911414,-0.911328229,-1.368266008,0.76976397,0.833202157,-0.107406716,-0.867644007,0.246951256
-0.843259635,-1.844092384,-1.013595774,-0.168909645,0.141538026,1.114959422,-0.666891421,-1.283572399,-1.934395364
1.342069976,2.563043695,2.132269411,-1.123067656,1.416893477,0.771289272,0.518302612,-0.423622708,0.573882129
0.993164809,-1.796647295,-0.332936749,0.165827708,0.137669719,1.498108405,0.629389285,-0.193865767,-0.347318835
0.334751815,-0.594326387,-1.630104466,-0.365169209,0.570537803,1.140595463,-0.797404788,-0.751945694,0.575964688
0.715832324,-0.236206917,-0.740338371,2.314073252,0.81353211,1.093393349,0.160567823,0.923042741,0.421443952
1.268283846,0.507682035,-1.611865226,-0.985160052,0.887056984,0.198106465,0.836492565,-1.666543348,0.567868182
0.240983398,1.250156789,1.410193445,-0.31660615,1.276123247,0.947971314,0.64006999,-0.445682817,0.624207427
-0.026369594,0.333134466,0.394668075,0.043025414,0.794630933,1.648370824,-0.50190554,-0.414859915,0.559728705
0.80252658,0.477748097,-0.183698134,0.904263054,-1.390665442,1.071769602,0.85892682,-0.627058839,0.662922434
-0.456129164,0.48903609,1.106773401,-2.043408855,0.848692324,-0.534460086,0.090893827,-1.107261073,-1.934395364
0.131263034,-0.479269028,0.864814552,0.704529315,0.605763001,-0.43940804,0.376973849,1.921048163,-1.934395364
-3.629140696,-1.519147841,-0.686281902,-1.466337073,0.522269449,0.293544211,-1.406759062,-1.555001501,0.642197252
0.693592723,-0.693379442,0.501070849,1.22635809,-0.142649817,0.391111318,0.088764595,-0.268172496,-1.934395364
2.05545836,-0.663182311,0.230007438,0.481703546,-0.237097613,0.136809733,1.007345067,2.280128546,-0.603852089
0.977967942,-1.040797877,-0.276077716,-0.116632664,0.023273381,-0.740668021,0.260889752,-1.072091274,-0.921721694
-0.80825095,-0.560436054,-1.106236256,0.489372515,-2.170577535,-0.144583015,-0.548577847,-1.132935985,0.610902974
-0.386529731,0.706930211,-1.052345962,-0.70560743,0.858840412,-0.027261299,-0.206615177,-0.985543521,0.798313561
-1.32836739,1.017043755,-0.559566131,-1.005704488,0.567976429,0.018823318,-1.517446764,2.630563013,0.561872646
0.794380946,0.526212089,-0.276989185,-0.673596948,0.841745643,-0.857505542,0.834430558,1.26062769,0.733674033
-1.476493732,-0.511520153,-0.342531145,-0.022826121,0.699207117,-1.774131319,-0.377512785,1.694621885,1.019955739
0.733902214,-0.240764265,0.635203259,1.434299301,-0.386687683,-0.169958029,-0.20070643,1.942076752,-0.626109414
1.092893508,0.668961494,0.539381283,0.796225693,0.031671152,0.68484439,0.254109018,0.917747822,-1.934395364
-1.978531832,0.237586448,-0.352615398,0.541568028,-0.930976567,-2.288680165,0.333903112,-0.548016637,0.726021894
-0.133672709,-0.067902944,-0.212482132,0.651253821,-1.795734667,-0.183011817,-0.371850231,-1.327512204,0.663605758
0.148418128,0.36769374,-0.527216998,1.157098619,-1.60986215,-0.273153122,0.089837293,-0.262334425,0.664438049
-2.316768338,-1.125035823,0.679644121,-0.690066581,0.5611473,-0.417743927,-2.355429643,-0.893493252,-0.43655639
0.864188878,-1.10544276,0.972027883,-1.203622648,0.793115649,-1.966184359,-0.141756159,-0.95560537,-0.231699707
-1.473397659,-1.180481894,1.031827561,-0.011732535,0.469864252,-0.247509717,0.01498279,-0.902871553,0.306335214
-0.725598376,-1.40685496,0.406345344,-1.046558778,0.503955912,-0.42682599,1.081494959,0.637800929,0.248841631
0.972897827,0.422204527,-0.007796115,-0.734087859,0.651718922,-0.773538519,0.499219731,0.65000007,-0.166646352
-2.041313608,-1.789725419,0.688148036,-2.265014366,0.725038045,-1.156208455,0.020143581,2.071715237,-0.457908376
-1.285886765,-0.08010179,0.490310367,-1.477175264,0.922430528,-1.646735223,0.618366264,0.45140943,-0.037264262
0.233138006,0.468927865,1.499481054,0.788025325,0.669719183,0.830842045,0.710160955,-0.075070387,-1.934395364
-2.933216495,0.495400241,2.797834677,-0.792266487,0.585574623,-0.494258874,-1.216393226,-0.208425829,-1.934395364
-1.785462918,-0.820155997,-0.08912822,-1.685541767,0.553206753,-1.199521646,0.057720794,-0.962454666,-0.524076624
0.184619098,-1.14936631,1.312618376,1.125233415,0.488591916,-0.183203277,0.102693061,1.68133892,-0.551823458
-0.258225258,-0.65137439,1.132383759,-0.698493097,0.928094425,-0.255603928,-0.35856753,0.09096131,-1.934395364
-0.323724789,0.223587254,2.242790883,0.052379453,1.026350687,-0.094625638,0.429237423,0.04949027,-1.934395364
-0.375898174,-0.185604536,0.796031018,-0.628360334,0.776453281,0.190470315,-0.732873118,-0.576003667,-1.5108623
-1.223370774,0.271423182,1.537718501,-0.956143017,0.900067959,-0.360470423,0.32219949,0.840231231,-1.934395364
0.490312932,0.283538095,1.278005941,-0.364241301,0.646295899,-0.162460604,0.291900838,-0.532855247,-1.934395364
0.712338963,0.054583338,1.595592038,-0.69115585,0.735953383,-0.792224419,0.374742946,-0.687473414,-1.934395364
0.526526806,-0.73210777,0.608686148,-0.225388776,0.541471699,0.38486336,0.391028442,-0.196740393,-1.934395364
-0.366627323,0.598630487,2.016128891,0.357438534,1.029130631,0.391118763,0.932910788,-0.14243539,-1.934395364
-1.856181645,-0.212988142,1.517827031,-0.521133866,0.594081364,-0.2688572,0.254030984,-0.95362079,-1.934395364
-0.377356113,-0.953708747,0.909635492,0.822224141,0.51474621,0.217561895,-0.472318063,-0.281263278,-1.934395364
-0.477494426,0.341288729,1.855394912,-0.433299084,0.984527446,-0.553144579,-0.977437653,-0.416870362,-1.934395364
-2.537661735,-1.185513906,-1.102664864,-0.110912033,0.398706802,-0.791873183,-0.452955547,1.0431919,-0.101343897
0.195615268,0.450334965,1.243821725,1.516070083,0.77631616,0.293367225,1.290929596,1.052573266,-1.934395364
-1.663609137,-0.374229332,0.807101305,0.550367647,0.581307251,-0.703466732,-0.845169471,0.668384159,-1.934395364
-2.072012339,0.631769498,1.926407599,1.154865813,0.895867662,-0.829510148,-0.564644394,-0.751253564,-0.661567474
-2.90412367,-1.069045144,1.183056753,0.533433454,0.707438575,-1.043825389,-0.886106711,-0.828822549,-1.934395364
-1.13672681,1.374648507,2.805411332,0.743256237,0.990011855,-0.329624841,1.295803717,1.057848131,-1.934395364
-0.983324172,0.934105052,1.281725545,0.945017914,0.887887945,-0.342291916,-0.183051423,-0.460457443,-1.934395364
-2.406420012,1.326346803,-0.288138944,-1.946145793,0.652876883,-1.15600921,0.859314938,-0.470003663,0.821218059
-0.770594164,1.770740966,0.398090235,-0.914447007,0.914365123,-0.188687355,0.25632925,0.150594025,0.791226159
-0.612894472,0.111571157,-1.884925745,0.847637252,0.383774403,0.669556451,-0.312771771,1.240775941,0.753966352
0.197380641,0.728981753,0.23239325,-0.178870794,0.835292152,0.776189325,0.124426843,0.512199724,0.760164502
0.321607745,0.708052029,0.440278158,-0.728308511,0.844929572,0.418119346,0.009725965,-0.679613466,0.526246498
-0.119600765,-0.274417287,-0.604112133,-0.857635015,0.703180209,-0.400663591,0.049451983,-0.489280693,0.685290203
0.032130537,0.668508047,0.718176894,-0.339509999,0.816263462,0.52088952,-1.400926483,-0.521521865,0.440190095
-0.381601379,-0.847510639,1.017820456,2.121354119,0.545891416,-0.544280548,-1.207098675,-0.344475181,0.138930749
-0.463411501,-1.176893876,0.214283792,-0.03879505,0.516537526,-1.113701745,-1.689822486,-0.611748887,0.014660005
-0.27722927,-1.233109842,-0.041779546,0.537248615,0.574169382,-0.398808678,-0.458626379,1.030320925,-0.47135506
-0.766263252,-0.504046393,0.913011518,0.516835804,0.85250545,-0.915894319,-0.153597954,1.359360171,-1.934395364
0.996117493,-1.214405976,0.052191449,1.565082745,0.405062609,0.552475617,0.412473159,1.523720391,-0.274936356
-1.292465345,-1.829556605,-0.832916857,1.160016784,0.857517992,-2.742808523,0.485701749,1.554119143,0.441650283
-0.678714572,-0.460047463,0.483104821,1.038870242,0.825694358,-1.546368498,0.599134922,3.538153997,0.275691055
-0.612696283,0.788287825,1.411506592,-0.632488705,1.0353745,0.470806032,-0.063840998,1.45197779,-0.084244999
-1.124787809,-0.725522766,-0.871818542,-1.402943023,0.744417734,-3.23928933,0.170470366,1.605697123,0.260518827
-0.70973138,0.496842181,0.893697832,0.822269127,0.702423601,-1.268716832,1.209158995,1.199692034,-0.993401754
-0.454088906,0.469204062,0.6754589,1.395994566,-0.764215826,-1.013614346,-0.586234014,-0.612965025,-0.403441801
-1.019293145,-0.0214137,0.218464575,1.136160651,-0.812818722,-2.978880735,-1.107888494,-0.709546955,0.209325701
1.135578555,0.195994685,-0.141895257,1.562741386,-0.381196032,-1.559183395,1.643104744,0.85943038,0.035851964
-0.981172875,-0.109885104,0.480373972,1.148012523,-0.182119532,-2.776864079,-0.369821658,1.864089953,0.377470549
-0.237404177,-0.56204483,0.183182961,0.900964507,-0.555446617,-1.141162413,0.123742105,1.127758317,-0.043599938
-0.085079477,-0.348475689,0.560901316,1.56277712,-0.355161571,-1.088196921,0.779160155,1.687140029,-1.131815604
0.098552837,0.316326427,0.59352637,1.262541359,-0.209791033,-0.730703904,0.754690804,1.490333892,-1.934395364
-1.021787868,-0.695410064,-0.314489184,2.691407024,-0.896721524,-1.818136948,-0.657648756,0.252330217,-0.316024499
-1.592582079,0.322941739,0.095981568,-0.419950361,-0.876024524,-1.636365735,1.358301782,0.29563763,-1.934395364
-1.411044925,-0.812360164,0.194683234,2.786382778,-0.193357784,-2.610947425,-0.074327114,0.67289877,0.115212634
-0.79014475,-1.975026807,-1.394820734,1.432750493,-0.272178371,-0.66452192,-0.41832573,0.888372297,-0.517626773
-1.644050391,-0.307943105,0.194624725,1.232804408,-1.067471494,-3.332623721,-0.951985131,0.565958947,0.561749538
-0.810787115,0.005270631,0.584829774,1.987042544,-0.339183047,-1.720342241,0.006265293,1.920874868,0.243979592
-1.347183374,-0.799128237,-0.216015831,0.683434788,-0.831903868,-0.611279741,-1.233756606,0.299987539,0.156010486
-2.384158722,-0.695792551,0.145869736,1.022486768,-0.315254673,-2.714268047,-1.200197079,-0.334600533,0.805909621
-0.044683546,-0.136680373,-0.023908301,1.135848782,-0.711072569,-0.21020839,1.048605041,-0.456551799,-1.934395364
-1.74604193,-0.036927153,1.067628139,-0.165702895,-1.293807303,-0.314848052,0.000748002,-0.090744117,-0.064793117
-0.853224484,-0.443034614,1.067976342,1.075211569,-0.737131071,-0.488724203,-0.234925333,0.658323351,-1.241640886
-0.189718011,0.451079329,2.073178696,1.296639173,-0.868239485,-1.132272474,0.083440147,1.169561809,-1.512187599
-1.134385692,-1.634465293,-0.65054189,0.091463346,-1.189732023,-0.934064937,-0.5876588,2.720678568,-0.913181745
-1.210732191,0.171049075,1.569135289,0.891047012,-0.391243108,-0.788440471,0.124981234,-0.236421271,-0.137542938
-1.136959678,-0.850198406,0.875730581,1.417611901,-1.163935291,-1.535918223,-0.081523733,-0.829061123,0.314041045
0.15923348,0.20941051,2.557124615,0.870617197,-0.763589911,-0.685833882,-0.076701017,-0.46850204,0.312317414
-0.622880417,-0.728619415,0.980102772,0.233131316,-0.432036839,-1.472418391,-0.004085114,-0.612145629,0.122607983
-2.901013991,-0.736990541,0.484352106,0.733884831,-0.28209181,-1.345732156,-1.24055313,-0.708531512,0.135457462
-1.160589598,0.251777399,1.08097755,1.078528268,-0.581265937,0.185525064,0.374344871,0.20289614,-1.934395364
-0.243714793,-0.788278401,0.280825553,0.849085876,-0.612470629,0.299948258,-0.589244712,1.701669362,-1.934395364
-1.588777488,-0.376268557,0.227551411,0.416533431,-0.310366929,-0.251602257,0.155304841,-0.667239489,-1.934395364
-1.359887924,0.648116246,0.353013456,0.982888966,-0.061531647,0.008824768,-0.388767633,-0.539812772,-1.934395364
0.008787977,0.067797506,1.329083436,-0.022149367,-0.412479808,-0.287040539,0.299875642,-0.926947994,-1.934395364
-1.466675144,0.119787812,1.01474067,0.985028841,-0.385563723,0.049426255,0.036185348,-0.118493858,-1.934395364
-1.771300706,-0.607936296,0.769550494,-0.221420912,0.082882607,-0.046095282,0.492661367,4.508054971,-1.934395364
-1.488454643,-0.360706042,0.712580749,0.818036671,-0.465562411,-0.195191713,-0.797998196,2.336795238,-1.934395364
1.106789927,-0.635863112,0.744927373,0.940841847,-0.631012611,-0.270135133,1.006662848,1.23342734,-1.934395364
-0.620244788,-0.045069322,0.772929582,1.132448056,-0.462214544,-0.362031128,0.380973379,0.776456964,-0.538725081
0.144932451,0.342953588,1.160193706,1.145243112,-0.625364799,-0.097894048,0.447133105,0.161936478,-0.538729846
-0.569317516,-0.007811435,-1.486058285,1.071790141,-1.545101206,0.568132558,0.77696677,0.17704383,0.562561537
-0.820462731,0.914135774,-0.686982833,0.988303971,-1.977308859,0.268201815,0.667582393,-0.221969591,0.724120165
-1.159641861,1.61811914,0.173420248,1.521964834,-1.415225107,-0.210556159,0.336276582,1.73159049,0.753345742
-0.417625355,0.628086097,0.288615743,1.497078394,-1.775653189,-0.291739594,0.489535917,-0.256648193,0.052751596
-1.441165305,0.422015548,-1.991686002,0.6225397,-1.835549661,0.279403841,0.507002696,1.304589409,0.741985785
0.748845172,-0.252416181,-0.589206153,-0.427484065,-1.827223251,-0.039211878,-0.30710424,1.130785571,0.677238006
-1.287488529,-0.390721391,0.391468795,-1.001133526,0.093575616,-0.770516805,1.105777969,-0.986388815,-1.934395364
-0.169463654,-1.672487836,-1.335903983,0.609381997,0.067083636,0.587306307,-1.003370934,-0.901118379,0.526870245
